	sampleID	day_of_diet	mouse	day	days_post_cr	B_theta	B_ovatus	B_uniformis	B_caccae	B_intestihominis	E_rectale	C_symbiosum	B_formatexigens	R_intestinalis	F_prausnitzii	E_coli	D_piger	C_aerofaciens	A_muciniphila	C_rodentium
1	01_Jun_01	FF	1	22	NA	3.71499056740676	1.99293764814009	11.5658104774343	15.8515938663958	1.2867024621487	0.00483722730131089	4.22773666134572	1.25284187103952	1.34474918976443	1.94456537512698	5.10327480288299	4.97266966574759	4.44541188990471	42.2918782953611	0
2	01_Jun_02	FF	2	22	NA	3.77908076413845	1.63797995082277	12.2451295630793	17.2990353697749	1.21051636088519	0	4.07036126347645	1.01380745224135	1.54719122375638	1.19160204274636	4.57348212596936	5.21278607906185	3.63533194628334	42.5836958577643	0
3	01_Jun_03	FF	3	22	NA	3.18167150693772	1.34236850596967	9.29977412068409	15.6050338818974	0.935785737334624	0	2.83317199096483	1.69086802194256	1.59406260083898	1.1487576637625	4.74991932881575	5.28557599225557	3.20748628589868	49.1255243626976	0
4	01_Jun_04	FF	4	22	NA	3.87547649301144	1.94062608293866	11.8343537022063	16.4202379577221	1.65761811251011	0	3.85237380154788	1.63451542104655	0.641099688113665	1.20133995610489	5.79299988448654	5.45801085826499	4.53967887258866	41.1516691694582	0
5	01_Jun_05	FF	5	22	NA	3.62809392849588	1.98328749735562	12.1641633171144	14.9566321133912	2.1525280304633	0	3.70213666173048	1.25343769832875	0.846202665538397	1.68711656441718	5.94986249206685	5.34165432621113	4.024751427967	42.3101332769198	0
6	01_Jun_06	FF	6	22	NA	4.4644475321694	1.73986588533801	8.09520932761433	15.1754968887815	1.51634144868	0	1.91506071406996	1.05116897239171	0.966592158521114	1.28073461004048	7.46692442457561	4.38591191928955	4.69401316981816	47.2482329487102	0
7	01_Jun_07	FF	7	22	NA	2.82200706648924	1.85380626806773	12.0313862249346	13.7291790942046	1.63814068737668	0	3.95998715183775	2.17042169503969	1.70697012802276	0	6.91506447024274	5.54306428669756	6.13040884687744	41.4903868214564	0.00917725875281054
8	01_Jun_08	FR	8	22	NA	12.7741001241208	15.6805957798924	10.0899875879189	3.10302027306578	1.16880430285478	21.3642945800579	0.811956971452213	6.10260653702938	0.889532478278858	2.42035581299131	5.26996276375672	2.32726520479934	1.74803475382706	16.2494828299545	0
9	01_Jun_09	FR	9	22	NA	12.5007832570963	16.9872799047559	6.09687323767153	2.95131273889341	1.48505545460242	10.2450028197255	0.902312174948305	4.38623973933204	7.6195250328968	3.49019362115421	6.52296509806379	1.82342252020803	1.27200952440629	23.7170248762454	0
10	01_Jun_10	FR	10	22	NA	13.3191024622716	21.1675933280381	7.33220810166799	3.28633836378078	0.928316123907863	17.4940428911835	1.06235107227959	5.79328832406672	0.0943208895949166	2.52680698967434	5.82307386814932	3.14237490071485	1.22617156473392	16.8040111199365	0
11	01_Jun_11	FR	11	22	NA	9.93592218018992	17.3704933220103	9.59623253300394	3.23091175789392	1.25453562881186	13.7921716976762	1.28541650582877	5.71296224812785	7.60827607504053	0.00386010962711341	5.51609665714506	1.97637612908207	1.96865590982784	20.7480892457346	0
12	01_Jun_12	FR	12	22	NA	11.7994405884181	19.0303532580545	11.3229047964363	3.14410027970579	1.54356158707138	14.64829586657	0.999689215787838	3.08712317414275	6.70257950896094	2.70382264580959	3.10784212162022	3.63099554542629	0.859836320314928	17.4194550916813	0
13	01_Jun_13	FR	13	22	NA	13.6072222949104	20.7902656025121	7.43599808103275	3.27096689781499	1.25168999956387	8.42601072877142	0.867896550220245	8.29081076366174	6.83414017183479	0	4.54010205416721	3.32330236818003	2.6473025426316	18.7142919446989	0
14	01_Jun_14	FR	14	22	NA	13.863124184557	19.1056814138299	9.56944609180406	2.59755663622346	1.34740837385838	19.2551298778318	0.851619025026687	5.55805954216582	0.175542640256197	0	5.61499229035702	1.95706321907247	0.910923971059186	19.193452733958	0
15	02_Jun_01	FF	1	23	NA	4.06457192274431	2.33857019313923	11.5198904583453	16.5897953300663	1.59267800518882	0	3.88080138368406	1.70077832228308	1.0521764197175	2.59080426635918	5.63923320841741	5.56356298645143	6.62294609397521	36.8441914096281	0
16	02_Jun_02	FF	2	23	NA	3.54005506752327	1.96669725973515	11.3587692845592	18.2028757484376	0.664306629954984	0	3.4963506839736	2.07595821860933	0.611861369695381	1.83121367073117	4.73318473842926	5.08281980682662	5.6815698614571	40.7543376600673	0
17	02_Jun_03	FF	3	23	NA	2.3993401814501	1.75451750768539	12.8964534752943	15.7306740646322	0.858513908675114	0.00374896903351578	3.26535202819225	1.1884231836245	1.37587163530029	1.3533778210992	5.42850716053085	6.11081952463073	6.26077828597136	41.3736222538802	0
18	02_Jun_04	FF	4	23	NA	4.26285945727015	2.1415552855407	12.4594977723775	20.1447954637505	2.09599027946537	0.0050627784528149	3.80720939651681	0.77460510328068	0.840421223167274	1.41251518833536	4.37424058323208	5.35641960307817	2.22255974078574	40.1022681247469	0
19	02_Jun_05	FF	5	23	NA	3.61560987270663	2.06777027430825	12.042072551246	18.4724795314648	1.58369688639216	0	3.63353851670352	0.944241917169665	0.950218131835296	0.00597621466563079	7.11169545210064	5.42042670172713	2.5040339448993	41.648240004781	0
20	02_Jun_06	FF	6	23	NA	4.33295753476137	1.49943630214205	8.29387448327696	15.1860202931229	1.07478391582112	0.00751597143930853	3.35963923337091	1.82262307403232	1.02968808718527	2.47275460353251	9.19954904171364	6.20819240886885	5.2423900789177	40.2705749718151	0
21	02_Jun_07	FF	7	23	NA	3.0297783933518	2.21606648199446	9.8303324099723	14.5013850415512	1.08725761772853	0.00692520775623269	4.98614958448753	1.5685595567867	1.26385041551247	0	7.10180055401662	4.70221606648199	4.98614958448753	44.7195290858726	0
22	02_Jun_08	FR	8	23	NA	14.1545559400231	16.562860438293	6.93886966551326	2.81891580161476	1.10726643598616	24.5397923875433	0.742791234140715	7.16955017301038	1.26874279123414	1.7439446366782	4.80276816608997	1.97923875432526	2.15455594002307	14.0161476355248	0
23	02_Jun_09	FR	9	23	NA	16.7461765118563	21.6079696927178	8.01178616528694	3.78139469622562	1.71180019643609	0.357794303353445	1.02427388803143	4.25845376736355	11.4634488564613	2.4063420794163	5.3949768486039	3.76034797249895	0.799775501613582	18.6754595201347	0
24	02_Jun_10	FR	10	23	NA	13.9153801570156	21.9663838979925	5.49027872912166	3.43537594183044	1.02218241213973	17.9935718425628	0.416249538964118	5.39543706201591	0.00526898150587491	2.24985510300859	8.13530744507087	3.1297750144897	1.37520417303335	15.4697297012487	0
25	02_Jun_11	FR	11	23	NA	13.5813436979456	21.1438089950028	8.43975569128262	2.96501943364797	1.34369794558579	9.77234869516935	0.838423098278734	8.06774014436424	4.82509716823987	0	4.78622987229317	3.02609661299278	2.01554691837868	19.1893392559689	0.00555247084952804
26	02_Jun_12	FR	12	23	NA	13.7592524541971	22.0326526326841	10.0110242007454	3.35450679825713	1.79536983568691	12.3313559766917	0.71394823875269	2.71405323114074	5.3336133130348	2.92403800724447	4.0002099847761	2.53556617145257	0.582707753687858	17.9012021628432	0.0104992388051866
27	02_Jun_13	FR	13	23	NA	13.3793103448276	20.2187871581451	8.36147443519619	3.2627824019025	1.33650416171225	9.10344827586207	0.989298454221165	7.91438763376932	4.17122473246136	0.0618311533888228	4.85136741973841	2.32580261593341	2.35434007134364	21.6694411414982	0
28	02_Jun_14	FR	14	23	NA	13.2132881085395	18.7051077414206	10.3701117318436	2.42418196328811	1.31683958499601	18.5554668794892	0.578611332801277	7.50698324022346	0.0249401436552275	0.0249401436552275	5.68635275339186	2.39425379090184	2.24960095770152	16.9493216280926	0
29	03_Jun_01	FF	1	24	NA	3.19906668304065	1.43681689794916	13.6251995579025	16.0260346309714	1.20962790126489	0	4.69114576937247	0.82279258258627	1.34471325064473	1.1482254697286	5.05342011543657	5.68586516026035	3.89905440255434	41.8580375782881	0
30	03_Jun_02	FF	2	24	NA	4.35760805210184	2.5814091178212	11.6222616933096	17.8804026050918	1.67554766133807	0	3.73593842510361	1.04795737122558	0.438129070455891	1.72883362936649	4.73060982830077	5.8436944937833	4.31024274718768	40.0473653049142	0
31	03_Jun_03	FF	3	24	NA	4.45056741231962	1.34030728996404	11.4042871153038	17.5967869985523	0.378274879745949	0	4.8428524727969	1.0834539765563	2.09685704945594	2.86274692943539	6.94437958249661	7.55148741418764	6.80894783542708	32.6390510437585	0
32	03_Jun_04	FF	4	24	NA	2.61535278295055	1.78357128077798	11.5497620525553	15.79971032485	0.769708255741775	0	3.71611835298986	2.37947444651355	1.23318849575833	1.4856196979102	8.13573349886199	4.96585971446307	6.96048003310573	38.6054210635216	0
33	03_Jun_05	FF	5	24	NA	1.74491207938169	1.30952782746633	6.94589760032401	14.3035539505214	0.411758749873435	0	2.31867427182828	0.945020081676736	1.11714873941071	0.880893718991529	7.97866954672787	6.81089473151305	5.2549866684667	49.9713118903777	0.00675014344054811
34	03_Jun_06	FF	6	24	NA	4.119121553369	1.63118710015339	10.213625650043	13.831419057952	0.781922256724906	0	3.99191888959557	1.86688615361592	1.05129260353923	1.93796999513637	8.49638968910172	4.82621871375659	6.38632197238954	40.8657263646227	0
35	03_Jun_07	FF	7	24	NA	3.51709869782159	1.37114113017727	9.47223236379863	15.08255243195	1.1358565575433	0	5.59003691533812	3.18445499168391	1.71189809744027	0.024339783375928	7.76033426635836	5.16814733682204	6.23504117480021	39.7468662528903	0
36	03_Jun_08	FR	8	24	NA	12.2364672364672	17.2412155745489	5.2991452991453	2.52611585944919	0.902184235517569	24.5441595441595	0.750237416904084	6.86134852801519	0.683760683760684	2.52136752136752	5.24216524216524	1.2630579297246	2.28869895536562	17.630579297246	0.00949667616334283
37	03_Jun_09	FR	9	24	NA	14.2096524875479	17.3756226026221	6.64681971718097	2.82246522012939	1.33394400870212	13.6027938398122	0.841586992614645	6.42926661704929	5.98271025362111	2.6907883437339	4.36251216579836	2.95414209652488	2.10683002232782	18.6408656323353	0
38	03_Jun_10	FR	10	24	NA	12.4390392587174	22.7993172396976	5.71202145818093	2.40185320653499	1.09729334308705	15.3194342843209	0.737624969519629	7.87003169958547	0	2.95964398927091	5.03840526700805	1.52097049500122	1.97817605462082	20.126188734455	0
39	03_Jun_11	FR	11	24	NA	13.7161577450859	23.8966497712943	8.20867845221906	3.87563357646186	2.07689454815181	0.179255779453579	0.834466559525281	6.78699468413895	6.26158981332674	0.0370874026455681	6.13796513784151	2.77537396464334	1.23006552107801	23.983187044134	0
40	03_Jun_12	FR	12	24	NA	14.3372407574391	22.4676886083559	11.2789299669372	3.99008115419297	2.01382626991283	9.88127442140066	0.736399158400962	3.37391042981665	3.86233844304178	3.91493838292756	4.48602344454463	3.90742410580102	0.593627892996694	15.156296964232	0
