sampleID	mouse	group_ID	day	diet	day_of_diet	prop.B_theta	prop.B_intestihominis	prop.R_intestinalis	prop.C_aerofaciens	prop.B_caccae	prop.B_formatexigens	prop.D_piger	prop.B_ovatus	prop.F_prausnitzii	prop.A_muciniphila	prop.B_uniformis	prop.C_symbiosum	prop.E_coli	prop.E_rectale
26OCT_05_pl1	5	FR	17	FR	FR	0.619651216177474	0.747688159411303	0.65248893847758	0.686126392177696	0.643350344530068	0.915587291433392	0.606266753474901	0.646485226063316	0.873935163713738	0.727010297981917	0.81429981961514	0.495382562073649	0.888651717297087	0.731227393057118
22OCT_05_pl1	5	FR	13	FR	FR	0.746333760685447	0.577775888259746	0.794546518067301	0.605715746210621	0.778707476107306	0.772337650905809	0.793800750619246	0.744643985464012	0	0.691325932952988	0.621263687142119	0.797813699336404	0.992022495815206	0.77600685583266
02NOV_05_pl1	5	FR	24	FR	FR	0.66081131028309	0.698931121978338	0.648921870329215	0.308658443263432	0.561633572642985	0.820743730377871	0.469235550817897	0.750385457599471	0.561195853744084	0.741125320337451	0.808879435533676	0.600212253580639	0.59209091614481	0.912280854144438
30OCT_05_pl1	5	FR	21	FR	FR	0.826340620025175	0.618353908568881	0.900525434742213	0.391719234470225	0.689493919438893	0.801443951922543	0.746607120008833	0.723334872408508	0.342233239493937	0.710094731997093	1	0.263280539088642	0.431942092836446	0.739597193235367
27OCT_05_pl1	5	FR	18	FR	FR	0.676220153657996	0.579758121710837	0.529160152308774	0.593593045168882	0.567369508183377	0.903685000689401	0.620979485515616	0.961723461971358	0.430080076957182	0.707551365386266	0.614393628476328	0.591882669109011	0.725442814297946	0.695025427337355
24OCT_05_pl1	5	FR	15	FR	FR	0.748534027682626	0.640842248858488	0.676759081995724	0.589802331161092	0.777450131140355	0.718360426228888	0.79910286864311	0.775635160544309	0.449273949103304	0.632048284431822	0.799620265833612	0.373426018111154	1	0.726800089294876
03NOV_05_pl1	5	FR	25	FR	FR	0.706632338088154	0.744435683582696	0.64620504563806	0.026743871994394	0.616083461853462	0.822090063747892	0.597114101203906	0.75025997960683	0.6668586212239	0.771858083136014	0.772325565019335	0.617889554083042	0.491065687049005	0.885644549799146
28NOV_05_pl2	5	FR	50	FR	FR	0.79589684806589	0.927847173376948	0.677691358131857	0.505148598151881	0.648351835230032	0.640683151443315	0.691925260352712	0.797198587997857	0.624795811678235	0.747768718987546	0.942456459104777	0.578783196450322	0.49983463792823	0.687870051501226
25NOV_05_pl2	5	FR	47	FR	FR	0.595267916978599	0.783525379989834	0.545884391317846	0.501909629793146	0.658070624963492	0.848434350648319	0.438804995070962	0.624192141352955	0.962812423901682	1	0.642338648932683	0.560569949770119	0.496951809734679	0.788676529765144
22NOV_05_pl2	5	FR	44	FR	FR	0.742783183680096	0.828444883403417	0.708874007880305	1	0.783593171325267	0.734285655691096	0.413837944862996	0.721943977146976	0.762493292872634	0.758706643663199	0.854808420520913	0.776695883039158	0.470239417934748	0.697616853316575
04NOV_05_pl1	5	FR	26	FR	FR	0.629104391116519	0.569116871878295	0.468853158207949	0.288049175464188	0.626002455854475	0.893262455088073	0.335426688720758	0.676366838673064	0.50976483174969	0.838947353396713	0.800808332811432	0.20509362459666	0.643443062963778	0.933585108208389
29NOV_05_pl2	5	FR	51	FR	FR	0.741011827542405	0.741852147248379	0.545839624085291	0.312589005087798	0.82264394470399	0.656611056495213	0.733781623642035	0.668444879975189	0.669633012378639	0.843314397637861	0.788978234505177	0.374378133815326	0.426657417471505	0.917104780750525
26NOV_05_pl2	5	FR	48	FR	FR	0.853115800771171	0.497066930042051	0.726072427902717	0.597222222222223	0.704854660229959	0.772329592915268	0.718522371558598	0.586640239968373	0.548776534798657	0.819315837684125	0.909334963537458	0.545510347899802	0.331261776196948	0.810174533705015
23NOV_05_pl2	5	FR	45	FR	FR	0.721267342200071	0.854819561797089	0.420625434342635	0.521937230834225	0.658652787215676	0.875651871116216	0.23646678672019	0.789388467169727	0.824127116991144	0.77351991482404	0.80537850749729	0.570161713535538	0.495556045447981	0.744669459894104
20NOV_05_pl2	5	FR	42	FR	FR	0.825572285641945	0.738248001916696	0.724041112447832	0.291211792922856	0.720535713101556	0.683658420960503	0.295899341002829	0.750190581179982	0.753452192592875	0.60023434084857	0.918560094650627	0.376619354896161	0.578344969644275	0.920373293097754
30NOV_05_pl2	5	FR	52	FR	FR	0.723430586175472	0.96489323114032	0.418137986059914	0.859297737954031	0.710091573126681	0.660957879239529	0.645284305839235	0.719601199926475	0.914572887603158	0.710053179252189	0.826175158436302	0.488110206646791	0.502492199897156	0.898424925877793
27NOV_05_pl2	5	FR	49	FR	FR	0.592202808376481	0.977932209043792	0.331463511702028	0.609302089409218	0.599543437572826	1	0.372327237757509	0.84885221205111	1	0.760488523119529	0.918736303754102	0.232172519102301	0.456053378502439	0.679364925628391
24NOV_05_pl2	5	FR	46	FR	FR	0.749034891227279	0.728683252255883	0.541179230577146	0.540402113690862	0.6904430848626	0.835472855172968	0.262652448908014	0.647886096966738	0.499310966626364	0.97613338130523	0.777334967910503	0.328311768988003	0.320438715734487	0.778951625345712
21NOV_05_pl2	5	FR	43	FR	FR	0.762981769085457	1	0.406510693013907	0.746868715515908	0.800994898606636	0.88191948026991	0.445812372725328	0.716704124369626	0.925793788621219	0.689145286148556	0.947602656864366	0.552878554072429	0.597146320355652	0.64664211725699
01DEC_05_pl2	5	FR	53	FR	FR	0.672984818921415	0.759511993301789	0.432872939122055	0.565163895004596	0.749850567622831	0.733595529053317	0.682349585442099	0.691214171009944	0.694990113224043	0.86081425488002	0.827862215401611	0.120623818583748	0.502506041564624	0.849540164005665
02DEC_05_pl1	5	FR	54	FR	FR	0.743146565429158	0.575404882286237	0.694291807603449	0.43963009222224	0.683842357331929	0.593238366468308	0.801787138373938	0.622395022338095	0.883351703930819	0.738975346278981	0.718472633733326	0.836851023043396	0.634622703232225	1
15OCT_06_pl1	6	FR	6	FR	FR	0.767473023434995	0.762740050996134	0.0817178288050661	0.211344576720568	1	0.424192222837394	0.793811013257854	1	0.487446085753626	0.597641188248451	0.367555314339956	1	1	0.798868680620882
31OCT_06_pl1	6	FR	22	FR	FR	0.722576114243387	1	0.513671261761165	0.392529449606718	0.293968341874513	0.8467300758742	0.687946917076401	0.893968248524468	0.313131932734098	0.733111440543196	0.626015571586083	0.419803457228918	0.619461570921263	0.638697668263434
28OCT_06_plr	6	FR	19	FR	FR	0.83146753247436	0.392718930788413	0.896552449370323	0.582287071598235	0.553534470893011	0.637307394411687	0.490204708941415	0.535830074936987	0.357769498213716	0.783260156661481	0.820568461115807	0.582404859830413	0.499282741625711	0.924131816794797
17OCT_06_pl1	6	FR	8	FR	FR	1	0.67610476582754	0.00553339725151805	0.329028551387714	0.690195155818718	0.681771019004095	1	0.788494459436805	0.0207770136529769	0.791647537567642	0.345637732869517	0.905626690010703	0.439149682479775	0.942609047010478
01NOV_06_pl1	6	FR	23	FR	FR	0.77010455763463	0.635604900036966	0.616012096806798	0.279693570967895	0.381265694575895	0.790857992506869	0.767981752354314	0.905614833320542	0.29051163954279	0.656218195328516	0.680357422527635	0.486661203275082	0.564449653554075	0.738498249543582
29OCT_06_pl1	6	FR	20	FR	FR	0.74580281065627	0.518451150340665	0.822890474525281	0.404027511248674	0.374603239804278	0.954972767654453	0.839112014223266	0.783596904120674	0.185175591464851	0.836001634183422	0.547104802152842	0.482829026389009	0.402139499676671	0.653559751789759
26OCT_06_pl1	6	FR	17	FR	FR	0.861994304625425	0.52283297701597	0.452275811446387	0.207632573836397	0.451897612975908	0.871293372863784	0.744940798537419	0.926361848425591	0.154180743305209	0.620314911987954	0.606393437427879	0.589555629492092	0.379607518402793	0.858330023669146
22OCT_06_pl1	6	FR	13	FR	FR	0.786086337096609	0.466393512817996	0.685092677511746	0.400225903573739	0.601073515833858	0.737227367283676	0.650085929021565	0.732896221735163	0.415443681407821	0.689377187869404	0.643522354188352	0.513124015554487	0.548519843386304	0.875426023584501
02NOV_06_pl1	6	FR	24	FR	FR	0.662600242764625	0.645318817865393	0.540533680671541	0.362014318430491	0.388217828142751	0.743680742720106	0.540104204045325	0.861955652011708	0.198430836078421	0.795491940135962	0.574770346968768	0.523543664644685	0.381755922377831	0.971587962621459
30OCT_06_pl1	6	FR	21	FR	FR	0.962703102220828	0.49821079245985	1	0.45804296057973	0.46628644053685	0.649696005094195	0.88453131342264	0.672519092531493	0.199975740589416	0.66570557771587	1	0.525895522263127	0.393280223503006	0.713593602582865
27OCT_06_pl1	6	FR	18	FR	FR	0.85763135795408	0.519941833325105	0.447477304637162	0.587991860588943	0.574289259065523	0.673067266951997	0.745591226227909	0.651866452130254	0.41777436563754	0.724857005560332	0.921403852430998	0.523226475303114	0.755856860926877	0.655352936950267
24OCT_06_pl1	6	FR	15	FR	FR	0.671647911627845	0.543921745506098	0.425807344570727	0.461316229839221	0.495112087563773	1	0.597806400139394	0.785711496021231	0.259157666515506	0.784093730462996	0.602194874524926	0.119861977469509	0.53508442678508	0.774311327737697
03NOV_06_pl1	6	FR	25	FR	FR	0.731326363888222	0.611948188184578	0.443549785597175	0.220322943319107	0.398211137088083	0.627012744011522	0.181077080502738	0.934972780180753	0.312092739731787	0.772691338578821	0.632549783882453	0.381218230271924	0.46305431980218	0.943282146078952
28NOV_06_pl2	6	FR	50	FR	FR	0.759220096915853	0.872023617103377	0.490923305568128	0.387478458152276	0.484177103971104	0.6404804371659	0.502767443679014	0.808484809151822	0.604521510869747	0.769975813448164	0.905866880906228	0.624750660354332	0.382624254262421	0.695963080361924
25NOV_06_pl2	6	FR	47	FR	FR	0.616160465048299	0.730108813855423	0.465639090007671	0.499583453151377	0.454483803728713	0.846046753515495	0.132963140969593	0.689353762988447	1	0.924051568957947	0.680130120524254	0.517750999899949	0.458612816280926	0.667889305237993
25OCT_06_pl1	6	FR	16	FR	FR	0.680524088507565	0.769714012074511	0.51671946455411	0.352703536760994	0.444221604019753	0.661925974171988	0.579753753808282	0.772461704079588	0.308403104407769	0.743417179265001	0.644039319212134	0.271232191293815	0.669083615817535	0.96928367245034
04NOV_06_pl1	6	FR	26	FR	FR	0.684762221774088	0.569080512989063	0.439422360348762	0.255271625024643	0.478465345092258	0.65347766625875	0.396136272641565	0.830981047943663	0.305913644783062	0.810801950331362	0.675959368971566	0.206121483809672	0.444125353868119	1
29NOV_06_pl2	6	FR	51	FR	FR	0.872940479977145	0.794460651158432	0.530547115886998	0.547963763782944	0.557207731745918	0.691790734573773	0.700296405607358	0.749688233958586	0.492177468897321	0.596394186763431	0.896454745332668	0.557938889560783	0.443635493922669	0.800888303389195
26NOV_06_pl2	6	FR	48	FR	FR	0.771835314172432	0.578248477335331	0.478998512985441	0.654310982772629	0.524936379129225	0.886801504780477	0.192493403225233	0.684171761502663	0.538612919755499	0.802940973564468	0.803180273598759	0.435271529644931	0.254902288585591	0.8045688000078
23NOV_06_pl2	6	FR	45	FR	FR	0.700033684653688	0.701202239407192	0.46244486270954	0.645570024609344	0.491217136718771	0.883057565208764	0.201262961638302	0.750856018966975	0.483173795119041	0.852036586213794	0.766047736673891	0.145606595422472	0.248919636966729	0.775006761925157
20NOV_06_pl2	6	FR	42	FR	FR	0.673333533223269	0.81398040330742	0.417816668131212	0.214911891666378	0.452806460383296	0.810911456223209	0.301073681283805	0.756423379687549	0.501571370745696	0.78486558377878	0.818172952157946	0.300489413069007	0.5904139416394	0.79116606861361
30NOV_06_pl2	6	FR	52	FR	FR	0.644113565202807	0.665757945670429	0.481056777702805	0.733781485916938	0.481006940309993	0.666399450875485	0.568745576720447	0.716280502895646	0.464959232329455	0.856002740073906	0.769750873607122	0.671137072102196	0.392203547823244	0.858427687353905
27NOV_06_pl2	6	FR	49	FR	FR	0.750902858168332	0.869617816976625	0.502995505544337	0.253645045316229	0.527140148305099	0.792478395259377	0.762556793469851	0.645681148192666	0.632646285937978	0.838030965185443	0.881019889146159	0.561799959953326	0.471570480451552	0.64112998189759
24NOV_06_pl2	6	FR	46	FR	FR	0.551753976098692	0.604469638141889	0.358451646446141	0.566090639445101	0.439089355872659	0.849450204625307	0.0784038456855588	0.69504340031191	0.704687288932433	1	0.733169660132446	0.22572604031882	0.321707622528909	0.81870210560163
21NOV_06_pl2	6	FR	43	FR	FR	0.678595482288873	0.803390354196012	0.441431718051299	0.337388450672993	0.510531206305399	0.791339554880184	0.218957533057385	0.791464475911878	0.518587274562914	0.825834347698166	0.809214730333127	0.323369215769004	0.452571772040389	0.73086481109116
01DEC_06_pl2	6	FR	53	FR	FR	0.662546272278162	0.814778931118489	0.276614563362893	1	0.501604350196025	0.798886743230485	0.485118745182748	0.777220339709571	0.7170475207471	0.748981388292275	0.837858568810811	0.0735216435383474	0.40510605349149	0.725220665986983
22NOV_06_pl2	6	FR	44	FR	FR	0.710817556376553	0.718583513184215	0.52633303756816	0.956463080691916	0.534601765578622	0.706428154546423	0.300689955156547	0.656453130643386	0.543476723193316	0.716445801638526	0.814956951213364	0.831991491195003	0.436948098554245	0.913134026973145
02DEC_06_pl1	6	FR	54	FR	FR	0.6014172171383	0.616978311090501	0.640870548233926	0.150117930737392	0.395441398618214	0.637152650992073	0.665238697169216	0.597755165010152	0.598983853103069	0.877439915483728	0.668476893322696	0.698892341816509	0.779653709310647	0.946923737663723
15OCT_07_pl1	7	FR	6	FR	FR	1	0.518576063207608	0.448270374685361	0.287236545593143	1	0.731469179669397	0.846320680709679	1	0	0.561099425367936	0.351590420985286	0.686595726331867	0.190631796793375	0.855671073439472
31OCT_07_pl1	7	FR	22	FR	FR	0.823908422806012	0.727522073439449	0.730290833328603	0.593568768885562	0.411069639436839	0.700377521302988	0.560123944656357	0.875668851529539	0	0.633178918779786	0.829219738691727	0.613840541759313	0.426095039121744	0.695230267084341
17OCT_07_pl1	7	FR	8	FR	FR	0.804674201825757	0.421236751414266	0.0013757653122337	0.370603479777161	0.701705257034202	0.853095129722346	1	0.836684345779792	0	0.544300837261702	0.334624282634602	0.837225872081864	0.631156928396861	1
01NOV_07_pl1	7	FR	23	FR	FR	0.692978881458869	0.677526148016335	0.704242908552859	0.214701453636236	0.509706390309835	0.736947755175195	0.813094782267647	0.820846104698332	0	0.644267973978547	0.873921009671616	0.801404020958823	0.39463618211513	0.873784644080619
29OCT_07_pl1	7	FR	20	FR	FR	0.479576072422789	0.752490347490347	0.611046535257063	0.22258774267225	0.477478210458979	0.849081081081081	0.670898560898562	0.743410001796433	0	0.864531954089023	0.565934165354675	0.631713611201562	0.587546527152044	0.787746758066627
26OCT_07_pl1	7	FR	17	FR	FR	0.556035910558589	0.692697737968727	0.75376539116122	0.384562921275438	0.513313434796309	0.99383634431456	0.491881008352846	0.951235589845989	0	0.727176225394386	0.69826572907627	0.700768927641134	0.489914476834503	0.546493330899292
22OCT_07_pl1	7	FR	13	FR	FR	0.66006695683796	0.603535737869879	0.567386328466996	0.471339221771306	0.613772668009956	0.856825885978432	0.818981678677914	0.863715062562846	0.405040721989874	0.540893239095876	0.74930450631043	0.801713850780625	0.46813052691323	0.920264071516229
02NOV_07_pl1	7	FR	24	FR	FR	0.655040008488384	0.849497110089655	0.698426537832315	0.357775195294097	0.522648200754897	0.650270786874801	0.454483394910282	0.842241774042297	0	0.650010835008148	0.851758404977846	0.690655581868729	0.607467437484191	0.741740395596387
30OCT_07_pl1	7	FR	21	FR	FR	0.67552035816166	1	0.717296754767482	0.530892275327741	0.446006879487334	1	0.720179378259005	0.767285775298385	0	0.711247278221008	0.67007791453717	0.550030880743896	0.435576387160077	0.677529713298671
27OCT_07_pl1	7	FR	18	FR	FR	0.562903577999476	0.730777475883043	0.835409060078219	0.460509927476215	0.604835220884239	0.880893386843484	0.871258387398677	0.865159998341089	0	0.719546933353029	0.742942064364646	0.73766137661797	0.396667501093949	0.694619546389011
24OCT_07_pl1	7	FR	15	FR	FR	0.71767773060398	0.545717740272909	0.938396539341645	0.420505512893267	0.545268845469561	0.737485861383049	0.783449321067791	0.850101280623218	0	0.695729825872511	0.760303329739748	0.903707501326338	0.374770307151002	0.724279279452416
03NOV_07_pl1	7	FR	25	FR	FR	0.736554467389664	0.611664034458003	0.364529413987229	0.165542642791422	0.392641313074248	0.631477386934673	0.240877112836911	0.866906662581762	0	0.822072618174051	0.680781333853735	0.359512260095658	0.347078453885767	0.908613893376413
28NOV_07_pl2	7	FR	50	FR	FR	0.773192989923694	0.640093630125403	0.579240138224822	0.368498123498953	0.562559559599044	0.538246838203227	0.66304967850043	0.793336456067374	0	0.886521647553413	0.845036233111327	0.747091912600873	0.358718341265573	0.614726745896482
28OCT_07_plr	7	FR	19	FR	FR	0.634898841638866	0.618031916894057	0.697751046818791	0.633465051578374	0.546736077227875	0.775084096293913	0.583385345458647	0.88347550338289	0	0.69759716822238	0.826364978578223	0.837077716781657	0.453481455988246	0.6710884490524
25OCT_07_pl1	7	FR	16	FR	FR	0.712228192671144	0.418966961377386	0.775822291886067	0.231683717942836	0.592617042191083	0.619739413680782	0.61340158213122	0.922787453870682	0	0.637924927899234	0.688199495588375	0.728246536635139	0.60088867258016	0.750087405871611
04NOV_07_pl1	7	FR	26	FR	FR	0.592852102884948	0.32491836734694	0.823862513426424	0.288785915492958	0.478772189349112	0.7536	0.289400742115027	0.739156789234146	0	0.849500600739372	0.653569377022654	0.28454578313253	0.422362017804155	0.944309439187627
29NOV_07_pl2	7	FR	51	FR	FR	0.690889557146149	0.528408516375485	0.601420972801648	0.88938681901344	0.490131183486246	0.731380259535981	0.682550180190764	0.731013007623451	0.602995150085199	0.684556133578239	0.809678465665633	0.903142337339917	0.448804219029825	0.871477024897133
26NOV_07_pl2	7	FR	48	FR	FR	0.756472856654172	0.567594636799311	0.617173756641347	0.540231361785489	0.478488602354182	0.775499434602338	0.74822635767119	0.724749869093314	0	0.715733490124476	0.794344681541443	0.89743433374876	0.465898990837381	0.758819320585043
23NOV_07_pl2	7	FR	45	FR	FR	0.559560597809108	0.519821997967693	0.264915415839084	0.864132775833591	0.410752691813427	0.904717521053061	0.332812691900256	0.620688708515856	0	1	0.415511626821938	0.241505700670394	0.604311610790018	0.764235584016832
20NOV_07_pl2	7	FR	42	FR	FR	0.62465269572663	0.654159172661869	0.447131768269596	0.295618659121998	0.453692620977183	0.60974595323741	0.681559054704288	0.75122876858953	0	0.807778226356068	0.718836046908832	0.703687862962641	1	0.466001673620715
30NOV_07_pl2	7	FR	52	FR	FR	0.68035641140754	0.84050986595236	0.431898464337519	0.692852451328029	0.59280610529608	0.901236563485012	0.544222285432985	0.744084334148724	0	0.784012341732109	0.796864525455652	0.446804984424889	0.407621384391267	0.657933613591634
27NOV_07_pl2	7	FR	49	FR	FR	0.647274592395233	0.686029973939279	0.606007162695829	0.645211818763187	0.528999599211772	0.78962997065086	0.648577123515258	0.715637762873624	0	0.83321710491815	0.836550303725138	0.757921667680099	0.42427931709387	0.667983109160595
24NOV_07_pl2	7	FR	46	FR	FR	0.68386305039224	0.483332427585456	0.406051812319778	0.50046529926803	0.448564346740867	0.826259442421607	0.480683926692295	0.611352070908962	1	0.862041811699335	0.672841371977638	0.307063000111963	0.447925142835998	0.930321919183467
21NOV_07_pl2	7	FR	43	FR	FR	0.623185228156006	0.75524154856022	0.609434184045384	0.48955278362202	0.562926582971257	0.836604648398027	0.758129524283004	0.659966227762276	0.546900077275158	0.773269914889647	0.996397985921186	0.678980010871518	0.315304645255225	0.843403306708438
01DEC_07_pl2	7	FR	53	FR	FR	0.547516383468315	0.668054801588793	0.519471672899093	1	0.668649071396178	0.822649460100079	0.476632513804717	0.701476896610925	0	0.759672059140266	1	0.204936953124964	0.28463257020993	0.920228384902602
25NOV_07_pl2	7	FR	47	FR	FR	0.627101116922626	0.662619290957115	0.551172598410457	0.570414814446466	0.51066661095678	0.773687633559417	0.607957436351005	0.676674928702121	0	0.835175482239336	0.617036699103295	0.664711881065093	0.525343119320889	0.815006035706105
22NOV_07_pl2	7	FR	44	FR	FR	0.766642491294572	0.647159497487011	0.675123298331487	0.723428606256228	0.510856836793267	0.720270310323365	0.686693844997289	0.752337680952261	0.272696286196982	0.713242741565281	0.49172681332264	1	0.575115089196906	0.747494424198378
02DEC_07_pl1	7	FR	54	FR	FR	0.563177875827675	0.480423773987208	1	0.430691174409642	0.503187189054725	0.641884328358209	0.842843412806096	0.590953737500898	0	0.792971832151625	0.66615065726183	0.916381009111067	0.738256700439156	0.842731616553741
15OCT_08_pl1	8	FR	6	FR	FR	0.993822470159059	0.337970835133871	0	0.341326692481445	1	0.884971281544159	0.746652051405505	1	0	0.603266991774333	0.482744103903002	0.53383040607965	0.280842273474918	0.745676033757108
17OCT_08_pl1	8	FR	8	FR	FR	0.937791258962015	0.547791022815001	0	0.471942811795459	0.951186346769313	0.746245262612056	1	0.890406013767005	0	0.717289965583746	0.398367170104719	0.964239348475319	0.794469612746656	0.536940982889286
01NOV_08_pl1	8	FR	23	FR	FR	1	0.53093341641213	0.896034766733041	0.330402693054466	0.999724213256877	0.713930233548739	0.83995070640243	0.703197605489138	0	0.687191886530353	0.670440378892894	0.841673243792382	0.424990624825157	0.690111234597494
29OCT_08_pl1	8	FR	20	FR	FR	0.869375320860564	0.751703465810251	0.797462464873545	0.312017029988601	0.913623703703703	0.877011655451191	0.959774546328567	0.876419634263717	0	0.720881904978406	0.644451120395899	0.695556073775706	0.420834014303898	0.470776308063598
26OCT_08_pl1	8	FR	17	FR	FR	0.754803147455144	0.816914949702834	0.657059904961114	0.383317066191036	0.915345659486173	0.906374460147873	0.602030655749264	0.754999576573566	0	0.800828302805828	0.57819129786594	0.691152001062521	0.399575078296809	0.643477937698507
22OCT_08_pl1	8	FR	13	FR	FR	0.802838775256073	0.172847123938786	0	0.452769548131507	0.466609353578461	0.923577213865601	0.678157103071968	0.732659965760609	0	0.604907607049406	0.370948723063049	0.720978682019034	0.880928388211683	1
02NOV_08_pl1	8	FR	24	FR	FR	0.949655633176529	0.67884441298836	0.60087943394951	0.295224212213812	0.677304761311487	0.719104614932431	0.57146470628146	0.741972392700385	0	0.714889224248892	0.670805288766854	0.65168749304446	0.685431149273306	0.642093957846962
30OCT_08_pl1	8	FR	21	FR	FR	0.838138379139341	1	0.76621950874012	0.240053728011421	0.83863974857317	0.71930220648773	0.693319156777646	0.807070725194012	0	0.788324463572726	0.57856141531853	0.442226843609271	0.375719779177859	0.646914210693095
27OCT_08_pl1	8	FR	18	FR	FR	0.820180481142031	0.64356375188338	0.781607910315397	0.137703346003496	0.636791618836507	0.757698734484986	0.567749000262464	0.818840771027198	0	0.761115146967159	0.656395485289266	0.882438433077286	0.824485827654387	0.492956562049329
24OCT_08_pl1	8	FR	15	FR	FR	0.769052965183643	0.557321839987673	0.756408912040952	0.447085810696459	0.633682309760741	0.723186339883625	0.617338207446864	0.78728502039944	0	0.736580503253078	0.557536805922629	0.532400576386037	0.432249767471534	0.835863834199016
03NOV_08_pl1	8	FR	25	FR	FR	0.91766581999583	0.423556162867786	0.496051774957433	0.169527188780363	0.667354604099729	0.701315943675083	0.269294073049229	0.717655840511899	1	0.8737169592965	0.592860684966367	0.41876978759738	0.590088131178375	0.699393312654784
31OCT_08_pl1	8	FR	22	FR	FR	0.928082727720171	0.632424736403706	0.630230215611824	0.662530473500803	0.859143494074856	0.968875196285206	0.62644653545184	0.721183646537815	0	0.726776989454945	0.593830118899711	0.321474476861685	0.608714425971267	0.541289273532105
28OCT_08_plr	8	FR	19	FR	FR	0.824168247940161	0.569106767475413	0.978685379771749	0.768270758830318	0.826604427670494	0.864400434158053	0.72563849184364	0.854081454214354	0	0.722111014519625	0.645937511371622	0.386868784365742	0.328251363354513	0.563099861108946
25OCT_08_pl1	8	FR	16	FR	FR	0.810382586567655	0.6796827434138	1	0.248134501584026	0.837254837626068	0.605129795881372	0.726895881838469	0.840394311779433	0	0.708917721084721	0.620854251504242	0.770562319142836	0.451041630716355	0.71403090786391
04NOV_08_pl1	8	FR	26	FR	FR	0.751797222587935	0.494299143324034	0.320361631975966	0.334095038737148	0.542731086400598	0.783451109881383	0.228287771837152	0.623638065036877	0	0.971478427285558	0.728204864636856	0.16908358103573	0.614232010471933	0.714616724669126
29NOV_08_pl2	8	FR	51	FR	FR	0.848730131361163	0.46905325892227	0.525179472018491	0.705716030068785	0.776065660416484	0.912607516243082	0.649584544458017	0.560095062163552	0	0.957684104346102	0.960796213041427	0.240940481391877	0.176197632218852	0.616183812065347
26NOV_08_pl2	8	FR	48	FR	FR	0.695034644449557	0.407456364176303	0.516253847494048	0.783730393024253	0.674395596595492	0.962601684969606	0.477799390615388	0.574754880246494	0	0.757778471455948	0.774603754115724	0.525585794631095	0.434133025352707	0.894277915591578
23NOV_08_pl2	8	FR	45	FR	FR	0.816347544950274	0.461847485783657	0.431660916235384	0.798653786338746	0.719792876209542	0.871204379934279	0.479642849457738	0.626578608806111	0	0.779767945656501	0.833055484888204	0.0888250961635795	0.363500418047567	0.807300876286726
20NOV_08_pl2	8	FR	42	FR	FR	0.881005318575071	0.665901214792116	0.6044269170797	0.22126560843144	0.785510739326343	0.760746607838187	0.568441743316387	0.629595318844393	0	0.852785793108786	0.830999150161661	0.558654178185616	0.597577806475436	0.587427960771999
30NOV_08_pl2	8	FR	52	FR	FR	0.825069291421792	0.516914447411344	0.410757173309146	1	0.753419448282797	1	0.546653673431762	0.625644598188533	0	0.83232747564601	0.721659102982279	0.533031869486669	0.539861403491093	0.569904866491693
27NOV_08_pl2	8	FR	49	FR	FR	0.834190068526444	0.634041264668503	0.548803858510092	0.80713484349077	0.928000257455608	0.746440195127661	0.874182501346512	0.628508698687139	0	0.747941408193699	0.973399020080041	0.996901114808749	0.399482079408455	0.647302246418278
24NOV_08_pl2	8	FR	46	FR	FR	0.762735771498364	0.506438919349708	0.372617302895502	0.497545966088913	0.663322408307822	0.943065694354321	0.575588251487406	0.460141124975238	0	0.899193600441748	0.988761313931274	0.24670691214588	0.209116890004959	0.882918608867354
21NOV_08_pl2	8	FR	43	FR	FR	0.888910120172135	0.68037385018999	0.432269996128305	0.490237118492791	0.647278788720655	0.821866394970015	0.531297605913062	0.603291776301412	0	1	0.618031044338657	0.514384332405719	0.998654791009454	0.324211321653314
01DEC_08_pl2	8	FR	53	FR	FR	0.841920744848987	0.515506567197762	0.671912793027802	0.354054676567976	0.834116545494603	0.688560917808724	0.491236907523335	0.685804555895745	0.163802599691562	0.847058218000888	0.75081313734488	0.463020164194956	1	0.431518534621048
28NOV_08_pl2	8	FR	50	FR	FR	0.778318430886219	0.510930768074973	0.825002882770813	0.363219356770989	0.790379348308727	0.756100109463119	0.596265166484828	0.529921167741068	0.911720589040346	0.843157438425074	1	0.829053681256126	0.310587191961308	0.787014950858193
25NOV_08_pl2	8	FR	47	FR	FR	0.738689831674084	0.488398691671721	0.39896282693688	0.551569174747971	0.793831738059711	0.907638230936978	0.57075727956839	0.586812226853974	0	0.866497105355585	0.742025325398912	0.146856103961107	0.340458289439678	0.838462302796796
22NOV_08_pl2	8	FR	44	FR	FR	0.819978966402325	0.545093694858386	0.679978815541892	0.685695552784309	0.645606152874573	0.828904193658314	0.533693767581215	0.566686411102402	0	0.892546096151301	0.468335205704396	1	0.994521721786085	0.531684253200123
02DEC_08_pl1	8	FR	54	FR	FR	0.770330076775337	0.491433085742909	0.552081883305315	0.36650786627671	0.771367717323095	0.80404038911681	0.834619560049024	0.558900094760958	0	0.823613317554735	0.778164188261776	0.835713033594771	0.605451148704622	0.749561975597241
15OCT_09_pl1	9	pre	6	pre	FR	0.76561319295179	0.438277577529359	0	0.112257808989267	0.320584425097489	0.540843328804248	0.159264835131629	0.929517632011691	0	0.308654938765772	0.140836181074556	0.129916575271122	1	1
