mouse	sampleID	plate	sampleID2	group_ID	group_sort	day	diet	day_of_diet	B_theta	B_ovatus	B_uniformis	B_caccae	B_intestihominis	E_rectale	B_formatexigens	R_intestinalis	F_prausnitzii	E_coli	D_piger	C_aerofaciens	A_muciniphila	C_symbiosum	N	mean.B_theta	max.B_theta	mean.B_intestihominis	max.B_intestihominis	max.R_intestinalis	mean.R_intestinalis	max.C_aerofaciens	mean.C_aerofaciens	max.B_caccae	mean.B_caccae	max.B_formatexigens	mean.B_formatexigens	max.D_piger	mean.D_piger	max.B_ovatus	mean.B_ovatus	max.F_prausnitzii	mean.F_prausnitzii	max.A_muciniphila	mean.A_muciniphila	max.B_uniformis	mean.B_uniformis	max.C_symbiosum	mean.C_symbiosum	max.E_coli	mean.E_coli	max.E_rectale	mean.E_rectale
5	30OCT_05_pl1	1	30OCT05_pl1	FR	2	21	FR	FR	15.2678285042232	15.5137389073025	10.1678605794932	2.92954132363947	1.40062012188603	13.9741259488934	10.0823265262483	4.56538009194911	1.18678498877366	3.8704159093339	1.64653052496525	1.17609323211804	17.8766171281942	0.342136212979793	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	27OCT_05_pl1	1	27OCT05_pl1	FR	2	18	FR	FR	12.4941375105525	20.6265828721508	6.24706875527624	2.41065566081981	1.31319763624425	13.1319763624425	11.3685395366288	2.68267517118469	1.49141731544883	6.50032829940906	1.36947753494044	1.78219679204577	17.8125879373417	0.769158615514492	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	24OCT_05_pl1	1	24OCT05_pl1	FR	2	15	FR	FR	13.83024008173	16.6354503660821	8.13042737953346	3.30325217095181	1.45155797718372	13.7323344117146	9.03711901924059	3.43095521879789	1.55797718372212	8.96049719053295	1.76230206027584	1.77081559679891	15.911799761621	0.485271581815086	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	03NOV_05_pl1	1	03NOV05_pl1	FR	2	25	FR	FR	13.0560462502007	16.0912156736791	7.85289866709491	2.61763288903164	1.68620523526578	16.733579572828	10.3420587762968	3.27605588565923	2.31251003693592	4.40019270916974	1.31684599325518	0.0802954873936085	19.4315079492533	0.802954873936085	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	28NOV_05_pl2	2	28NOV_05	FR	2	50	FR	FR	14.7053361396558	17.0979324006438	9.58276587842021	2.7547356691841	2.10164665098428	12.9967809830383	8.0599232388263	3.43568156493748	2.16664603194255	4.47876686888696	1.52593784821097	1.51665222235979	18.8250588089637	0.752135693945772	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	25NOV_05_pl2	2	25NOV_05	FR	2	47	FR	FR	10.9984287958863	13.3873732323954	6.53120982716755	2.79602913869447	1.77474646479074	14.9014426510499	10.673475217826	2.76746179117269	3.33880874160834	4.45293529495786	0.967718897300386	1.50692758177403	25.1749750035709	0.728467361805456	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	22NOV_05_pl2	2	22NOV_05	FR	2	44	FR	FR	13.7239849880587	15.4839076538155	8.69157284203344	3.32935289434778	1.87649266461958	13.1809393836006	9.2374616171955	3.5937677698169	2.64414875469123	4.21357898328216	0.91265779597407	3.00238826339133	19.1004207892642	1.00932559990902	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	04NOV_05_pl1	1	04NOV05_pl1	FR	2	26	FR	FR	11.6236062007071	14.5063910796845	8.14250747892303	2.65977699211314	1.28909437041066	17.6393799292902	11.2374218112592	2.37693772096818	1.76774544465597	5.76556975795485	0.739733478379113	0.864835463693228	21.1204786510742	0.266521620886592	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	29NOV_05_pl2	2	29NOV_05	FR	2	51	FR	FR	13.6912566420537	14.3364847146505	8.02222068870333	3.49527292802429	1.68035332275205	17.3279966875992	8.26029949623904	2.76723483541509	2.32213097784832	3.82306259057346	1.61824580774274	0.938513560140777	21.2304188806846	0.486508867572976	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	26NOV_05_pl2	2	26NOV_05	FR	2	48	FR	FR	15.7625383828045	12.5819780886311	9.2459911293074	2.99480647484742	1.12589559877175	15.3076310701695	9.71606201903029	3.68095833807195	1.9030289245233	2.96827021494371	1.58459380567876	1.79309299063649	20.6262557337276	0.708897228856287	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	23NOV_05_pl2	2	23NOV_05	FR	2	45	FR	FR	13.3264489479799	16.9304246805215	8.18897637795276	2.79850264618562	1.93623338066348	14.0699625661546	11.0158771137214	2.13243836323738	2.8578804698593	4.44042855298825	0.521492190525365	1.56705821608365	19.4733445204595	0.740931973667226	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	20NOV_05_pl2	2	20NOV_05	FR	2	42	FR	FR	15.2536324241652	16.0897272495539	9.33979097629365	3.06143257710936	1.67218965077747	17.3897527402498	8.60056079530971	3.67066020902371	2.61279632933979	5.18225847565639	0.652561814937548	0.87433086923273	15.1108845271476	0.489421361203161	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	30NOV_05_pl2	2	30NOV_05	FR	2	52	FR	FR	13.3664179840273	15.4336608932856	8.40043382522102	3.01705721891741	2.18555887862754	16.9750550497913	8.31498340289874	2.11982778453347	3.17152529003845	4.50257994544319	1.42307818713642	2.5799454431919	17.8755710388799	0.634305058007691	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	27NOV_05_pl2	2	27NOV_05	FR	2	49	FR	FR	10.9417965169569	18.2057745187901	9.34158264589062	2.54735716468072	2.21509318667889	12.8360831041858	12.5802016498625	1.68041552092881	3.46776657500764	4.08646501680416	0.82111212954476	1.82936144210205	19.1452795600367	0.3017109685304	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
