	sampleID	mouse	day_of_diet	day	experiment	cage	sex	B_theta	B_ovatus	B_uniformis	B_caccae	B_intestihominis	E_rectale	C_symbiosum	B_formatexigens	R_intestinalis	F_prausnitzii	E_coli	D_piger	C_aerofaciens	A_muciniphila	cagegroup
183	21_Jun_04	4	FF	42	exp2	c6	male	5.44524925436728	1.61340718647919	7.55574492259622	22.5763385882687	1.78099701746911	0.00852151682999574	4.54196847038773	0.997017469109502	0.0482885953699759	1.38616673767931	5.84007953415708	5.97642380343701	3.29498650759835	38.9348103962505	FF_c6
184	21_Jun_05	5	FF	42	exp2	c6	male	9.93442476691796	1.03492884864166	9.81398046125708	24.900744970335	0.838649239416514	0	1.57023687380113	0.267654012579739	0.191818709015479	0.307802114466699	3.97466208680912	6.75380291742874	1.704063880091	38.7072311192399	FF_c6
185	21_Jun_06	6	FF	42	exp2	c6	male	5.7682443460014	2.87712753555607	8.76661226393099	15.4488225693635	1.38027512240616	0.00466309162975052	3.67917929587316	1.11447889951038	0.0466309162975052	2.21030543250175	6.91536488692003	5.99207274422942	3.88901841921194	41.907204476568	FF_c6
186	21_Jun_07	7	FF	42	exp2	c6	male	7.74765514583066	0.899396119748169	5.39958884748812	24.4314531671592	2.55685468328408	0.0032121289991006	4.18540408582809	0.790183733778749	0.539637671848901	0.00963638699730181	4.92740588462033	5.90068097134781	2.38982397533085	40.2190671977387	FF_c6
187	21_Jun_08	8	FR	42	exp2	c7	male	13.1839039887046	20.9318743381574	8.41863748676315	3.00623602776797	1.00600070596541	13.6310154135781	1.45311213083892	6.48311566066596	2.76503118013884	2.80032945052359	4.26520767149076	1.41781386045417	1.4472290857748	19.1904929991764	FR_c7
188	21_Jun_09	9	FR	42	exp2	c8	male	23.5750850310922	30.851685161645	16.1816745112859	5.6309478819528	1.72123544164634	0.0274847974713986	0.285154773765761	0.590923145635071	3.37719448929811	1.66970144638747	1.91362902394613	1.15092589411482	0.0515339952588724	12.9728244065002	FR_c8
189	21_Jun_10	10	FR	42	exp2	c9	male	15.5891818643781	28.6093388289763	5.84382587092767	4.14431709107334	2.18508271695556	6.58347919372142	0.801761617074135	2.41657726836429	0	3.5571113996951	7.97809271074473	1.77855569984755	0.287956637118175	20.2247191011236	FR_c9
190	21_Jun_11	11	FR	42	exp2	c10	male	27.4359071458325	33.7940697542318	7.09660317340099	6.73685007763093	2.19638732154353	3.57859658423903	0.980800545309956	1.42386488431098	2.70761540500625	0	3.2491384860075	2.30620668762071	0.0605899950770629	8.43336993978869	FR_c10
191	21_Jun_12	12	FR	42	exp2	c10	male	14.9234883375427	23.6443321943248	12.7469915317189	4.85811915020057	1.64165800029713	6.86376467092557	1.3445253305601	4.11528747585797	2.95647006388352	0.0148566334868519	5.48209775664834	3.71415837171297	0.564552072500371	17.1296984103402	FR_c10
192	21_Jun_13	13	FR	42	exp2	c10	male	25.6906529810002	37.6364926839921	8.25780738152435	7.07851059183228	1.78259445293732	2.65341777680716	0.85990390915047	1.20113561913081	2.83904782703647	1.89451845381088	1.92727669796899	0.728870932518017	0.0245686831185848	7.42520200917231	FR_c10
193	21_Jun_14	14	FR	42	exp2	c11	male	14.7967002510679	23.2840979490691	6.78535328833676	3.29322768919756	1.49662525677394	9.27320747334442	1.0760050865695	8.24285108741726	3.10085102220483	0	5.56262023541687	2.22048322410251	1.55857706478855	19.3094003717108	FR_c11
194	21NOV_01_pl2	1	FF	43	exp1	c1	male	7.0662175769992	2.63898052015695	6.34397027674572	19.0909406576617	1.08337095038022	0.18056182506337	5.13559498593701	2.07993333101844	1.65630751067745	3.34733844925171	5.42032709469079	5.10781624361957	6.416889475329	34.4317511024688	FF_c1
195	21NOV_02_pl2	2	FF	43	exp1	c1	male	6.82285016377061	2.51762615888525	7.53067229223339	16.5269527563426	1.07977571753733	0.197079886748459	3.68622661411203	2.01798700938211	1.08532726364292	2.72303336479209	5.68200743907178	3.97213123854994	5.21290179314939	40.945428301782	FF_c1
196	21NOV_03_pl2	3	FF	43	exp1	c2	female	12.201973636822	0.153665154025307	5.41909769742371	32.4833729501309	0.266513001512641	0.0120050901582271	8.93899013181589	0.751518643905016	0	0	16.2428869840813	3.42865374918966	1.94482460563279	18.1564983553026	FF_c2
197	21NOV_04_pl2	4	FF	43	exp1	c2	female	2.87418147801684	1.51309635173059	13.3699719363891	17.9630495790458	1.0289990645463	0.0841908325537886	3.60851262862488	1.87792329279701	0	0	8.90318054256314	4.34284377923293	3.70907390084191	40.7249766136576	FF_c2
198	21NOV_05_pl2	5	FR	43	exp1	c3	male	14.0971828322934	15.3715258082813	9.63509169975421	3.40328984685196	2.26507846473814	12.2178105501985	0.71847230100208	11.0947249007374	2.06088107392702	3.21043675553035	5.35072792588391	0.983172622423899	2.24238986575912	17.3492153526186	FR_c3
199	21NOV_06_pl2	6	FR	43	exp1	c3	male	11.374899842716	19.0729145027747	8.42211472831409	2.94684986794077	2.08623913107992	12.4224708431018	0.433272991660979	11.0306555479716	2.56996171766033	2.54622073181589	4.49298157105974	0.54901029765261	1.21672552452741	20.8356827017242	FR_c3
200	21NOV_07_pl2	7	FR	43	exp1	c4	female	11.8706532723058	14.8279141651311	9.26707483801938	2.93942816382334	2.40741841526482	14.8516911371337	0.835166141591868	9.95957914759556	2.52035903227724	0.00594424300065387	5.0763835225584	1.32853831064614	1.30773346014385	22.8021161505082	FR_c4
201	21NOV_08_pl2	8	FR	43	exp1	c4	female	12.9795804972913	15.0659813863037	6.3619947214891	2.62536463397694	2.3225447978886	7.36491179330462	0.619530490345881	9.65411862758716	1.71412696207807	0	11.0682039172107	1.09459647173218	1.45853590776497	27.6705097930268	FR_c4
202	22_Jun_01	1	FF	43	exp2	c5	male	5.28199671084454	3.39556931411435	12.8131953177905	15.6718583728354	1.23343329786205	0	3.32301441424011	0.24668665957241	0.222501692947664	0.498210312469769	4.3145980458547	5.59156428364129	1.40756505756022	45.9949695269421	FF_c5
203	22_Jun_02	2	FF	43	exp2	c5	male	6.62900591684292	2.67998179432947	11.9568418516238	24.9390913228562	1.11911327675297	0	2.09632941554443	0.0562233942866322	0.257021231024604	0.481914808171133	3.67861636903965	3.46175470536264	0.136542528981821	42.5075633851838	FF_c5
204	22_Jun_03	3	FF	43	exp2	c5	male	3.35915183476159	4.02384091408482	5.80641617226983	19.1606240386728	0.933860689958251	0	5.38617886178862	1.12612612612613	0.203252032520325	2.3511316194243	6.10854757196221	5.08679411118435	4.18039991210723	42.2709294660514	FF_c5
205	22_Jun_04	4	FF	43	exp2	c6	male	6.31902070153109	2.54183356418223	11.1705910979673	17.1115187361959	1.74446898513832	0	4.39486392393217	1.05192228502976	0.0411784524388874	1.90918279489387	5.36068580840789	5.87728821173212	4.29753303634934	38.1761689065249	FF_c6
206	22_Jun_05	5	FF	43	exp2	c6	male	7.85000452884877	2.29763594094381	9.40490927206304	19.1358956553244	2.87430935056309	0.00603846502219136	2.53011684429818	0.160019323088071	0.0211346275776698	0.990308263639383	3.81932912653603	2.87732858307418	0.33513480873162	47.6917967452674	FF_c6
207	22_Jun_06	6	FF	43	exp2	c6	male	8.34978224770498	1.60729391860137	3.76288498292446	21.9318858288686	3.6563586803271	0	4.83441426199204	1.54776451420873	0.375975185637748	0	6.68922517780493	5.15086004323715	2.66002443838707	39.4272644672118	FF_c6
208	22_Jun_07	7	FF	43	exp2	c6	male	5.94177237235494	2.55725523206874	8.08975066035819	20.0806943194682	2.90267336216656	0	4.11018548082784	0.554410612173812	0.0319294069838321	0.896926068909466	6.95770804911323	5.09709442396447	2.71109692026356	40.0626977446228	FF_c6
209	22_Jun_08	8	FR	43	exp2	c7	male	16.4327485380117	25.257841573631	11.4300903774588	3.55661881977671	0.637958532695375	7.90005316321106	1.45135566188198	2.89207868155237	3.9819245082403	2.58904837852206	4.38064859117491	2.28601807549176	0.409356725146199	16.7942583732057	FR_c7
210	22_Jun_09	9	FR	43	exp2	c8	male	12.4169751052071	20.1642752116818	7.8487045581301	3.59985803376768	1.12051919079248	10.6576078689854	1.2929067586067	4.5530598793287	5.63808751204178	2.07879125893627	5.63301728945901	1.87598235562541	1.38417076509659	21.7360442123409	FR_c8
211	22_Jun_10	10	FR	43	exp2	c9	male	18.7696212677844	28.5886046356289	5.37038273996393	4.74918175138601	1.47618729543785	0.193707835147953	0.921782112083361	8.56322222964398	0.0267183220893728	2.69855053102665	5.5974884777236	1.43610981230379	1.11548994723131	20.4395163983702	FR_c9
212	22_Jun_11	11	FR	43	exp2	c10	male	18.0549019607843	24.4758169934641	6.66143790849673	4.58562091503268	1.86666666666667	9.66797385620915	2.0078431372549	2.56209150326797	4.29803921568627	0.00522875816993464	4.84705882352941	2.86535947712418	0.334640522875817	17.762091503268	FR_c10
213	22_Jun_12	12	FR	43	exp2	c10	male	19.7025508794548	30.1777327562391	6.59360898793627	4.45252785707708	2.25158854406483	0.285477484114559	1.11888755870706	1.97992448660098	4.66893820793812	3.10341652085827	7.14614605396445	0.225619301961507	0.26705958191362	18.0173128280689	FR_c10
214	22_Jun_13	13	FR	43	exp2	c10	male	15.9236083952549	22.2982661973667	5.05149263459784	3.27206361621692	1.50567070786077	10.1095033242081	1.10806935210533	5.94446617129449	3.47412332160083	2.92008864554817	6.63538000260722	0.312866640594447	1.42093599269978	20.0104288880198	FR_c10
215	22_Jun_14	14	FR	43	exp2	c11	male	14.7025860279773	20.3312440330414	9.8127931592711	2.93055497903781	1.14150512639575	10.9418455024698	1.90112490141547	5.68262006558466	5.02677348387365	0	4.16753144327757	2.47395292847952	1.1290523431987	19.754265078245	FR_c11
216	22NOV_01_pl2	1	FF	44	exp1	c1	male	4.9552320415556	3.5267582530244	9.07661813956667	27.8928302918461	1.29177773221243	0.232383295741918	2.2213109151801	0.382748957692571	0.225548492925979	2.5220422390814	2.13929328138883	2.67240790103205	0.334905337980999	42.526143120771	FF_c1
217	22NOV_02_pl2	2	FF	44	exp1	c1	male	6.42353040611926	2.77648649790813	7.33634788488357	16.7434391243714	1.74111482060601	0.0507120821535731	5.32476862612517	1.83408697122089	1.33541816337742	2.04961332037358	5.89527955035287	5.38815872881714	6.32210624181211	36.7789375818789	FF_c1
218	22NOV_03_pl2	3	FF	44	exp1	c2	female	10.6410635155096	0.469719350073855	10.6233382570162	24.7474150664697	0.180206794682422	0.150664697193501	5.10487444608567	1.71048744460857	0	0.00295420974889217	7.02215657311669	7.10487444608567	3.56277695716396	28.6794682422452	FF_c2
219	22NOV_04_pl2	4	FF	44	exp1	c2	female	4.15722278008894	2.22636637498207	15.4755415291924	15.3062688280017	2.50179314302109	0.289771912207718	4.1543537512552	1.25950365801176	0	0	7.39635633338115	5.402381293932	5.2503227657438	36.5801176301822	FF_c2
220	22NOV_05_pl2	5	FR	44	exp1	c3	male	13.7239849880587	15.4839076538155	8.69157284203344	3.32935289434778	1.87649266461958	13.1809393836006	1.00932559990902	9.2374616171955	3.5937677698169	2.64414875469123	4.21357898328216	0.91265779597407	3.00238826339133	19.1004207892642	FR_c3
221	22NOV_06_pl2	6	FR	44	exp1	c3	male	11.9150196564166	15.8193763799882	8.48187839948301	3.0857881415262	1.86601324788626	15.5204911411492	1.11476116107491	9.84705692282837	3.06424686305132	2.66842587107545	4.33787495287845	0.753944746620712	3.44929721578976	18.0758253002316	FR_c3
222	22NOV_07_pl2	7	FR	44	exp1	c4	female	14.6032781054566	16.9032869972435	4.57334242271555	2.66753608583538	2.06289457304603	13.1628086191055	1.23003052846854	8.57464655146863	2.79202110317437	0.00296392898426154	9.25931414683304	1.20335516761018	1.93248169773852	21.0320400723199	FR_c4
223	22NOV_08_pl2	8	FR	44	exp1	c4	female	11.9730698964747	14.1518370661073	4.82102983963732	2.6185804181609	1.86074835915827	12.0779484403546	1.20441166520062	9.73678868664998	2.69639353136207	0	11.0223966438866	1.09953312132079	2.04005683740443	24.6972054942824	FR_c4
224	22OCT_01_pl1	1	FR	13	exp1	c1	male	9.75465084928552	16.9263952547857	6.50310056619035	2.9711512537072	1.00296575896468	16.079805877595	0.911296845510919	12.2351038015638	0.00539228902669183	0.846589377190617	8.91884605014829	1.80641682394176	0.981396602857913	21.0568886492316	FR_c1
225	22OCT_02_pl1	2	FR	13	exp1	c1	male	12.0730702316638	20.7719073344932	3.99230839666697	2.95302627964472	0.37084516069957	18.551414705613	0.434941855141471	14.2752495192748	0	0	5.41159234502335	2.65085614870433	1.04843878765681	17.466349235418	FR_c1
226	22OCT_03_pl1	3	FR	13	exp1	c2	female	10.1536983669549	14.745437079731	5.08165225744476	2.85302593659942	1.74831892411143	10.7684918347743	1.48895292987512	11.5273775216138	7.05091258405379	0	11.6522574447646	1.91162343900096	1.12391930835735	19.8943323727185	FR_c2
227	22OCT_04_pl1	4	FR	13	exp1	c2	female	11.2048665620094	14.0894819466248	6.22710622710623	3.14625850340136	2.2239665096808	10.7993197278912	0.883045525902669	9.05939298796442	5.64495028780743	0	9.87048665620094	1.99502878074307	2.06698063840921	22.7891156462585	FR_c2
228	22OCT_05_pl1	5	FR	13	exp1	c3	male	13.7895869922384	15.9707665288086	6.31692255396295	3.30859441391423	1.3087077219421	14.6620588068665	1.03676845504504	9.71616339017619	4.0281003909127	0	8.88901478669764	1.75060903064982	1.81859384737409	17.4041130814118	FR_c3
229	22OCT_06_pl1	6	FR	13	exp1	c3	male	13.1767062787415	17.6615216500478	6.69762782862086	3.46947138369075	1.2111278058553	14.8795701862223	0.687519919865228	10.2763739015617	3.98852615762874	2.03979419933525	5.44552201429677	1.63001411464736	1.44333652051177	17.3928880389746	FR_c3
230	22OCT_07_pl1	7	FR	13	exp1	c4	female	12.5731895223421	19.405679066696	6.96896324014968	3.20493066255778	1.92383887299142	16.205150781422	0.98613251155624	10.2003081664099	2.3464670922298	0.00440237728373322	7.53686990975127	1.43517499449703	1.2590799031477	15.9498128989654	FR_c4
231	22OCT_08_pl1	8	FR	13	exp1	c4	female	11.7227943222933	18.2966880044531	3.81853604230448	1.892568883941	0.590036181463958	22.7163929863624	0.868355134984693	10.8488728082382	0	0	9.76342888950738	1.39716114667409	1.34706373504036	16.738101864737	FR_c4
232	23_Jun_01	1	FF	44	exp2	c5	male	4.47588538885923	3.18562021712048	7.18544224951059	19.6120306104289	2.17120484071899	0	3.35024025627336	0.769709912795871	0.649581776116747	1.97099127958711	5.96636412172985	6.90069407367859	4.06211069585336	39.6956753870796	FF_c5
233	23_Jun_02	2	FF	44	exp2	c5	male	4.06049374544973	1.58514792507777	11.5394797802634	24.7071282017341	1.36011648686214	0	3.34237871467337	0.473227877424052	0.52948573697796	0.60229002581243	5.73830167449864	3.82222516380965	1.39651863127937	40.8365874644252	FF_c5
234	23_Jun_03	3	FF	44	exp2	c5	male	4.89773741607482	2.49155897077657	11.6971319905305	23.6853339542826	1.57953972134901	0	2.2975123219622	0.038809329762875	0.523925951798812	0.329879302984437	4.79295222571506	4.15647921760391	0.360926766794737	43.1482128303644	FF_c5
235	23_Jun_04	4	FF	44	exp2	c6	male	7.77410656640462	1.23808438722418	10.4933348524553	22.8931677490411	2.66985682275645	0	4.14340511184535	0.4291519501728	0.0379780486878584	1.11655463142304	4.84220120770195	6.44487486232957	1.40138999658198	36.5158938133759	FF_c6
236	23_Jun_05	5	FF	44	exp2	c6	male	7.36818883741452	1.51114052503861	5.70630193396573	22.2295757040959	3.67674093683359	0.00367674093683359	4.82388410912567	0.709611000808883	0.0992720052945069	0	5.07022575189352	5.51143466431355	1.46334289285977	41.8266048974189	FF_c6
237	23_Jun_06	6	FF	44	exp2	c6	male	6.11306591602158	2.51935256861365	10.129017124091	21.0790523105794	1.95636875439831	0.00469153178512784	3.53272343420127	0.656814449917898	0.384705606380483	0.947689420595825	3.40136054421769	8.5432793807178	3.33098756744077	37.3915083274689	FF_c6
238	23_Jun_07	7	FF	44	exp2	c6	male	6.22976155431263	1.97600824256697	8.16529290550486	19.2191639682072	2.26302619958787	0	4.03297026788343	0.588754783632617	0.312775978804828	1.44612893729762	5.27303503090963	5.36502796585222	2.11951722107742	43.0085369443627	FF_c6
239	23_Jun_08	8	FR	44	exp2	c7	male	14.2063916423313	20.7337638300498	9.96586188458849	3.13823880228684	0.662197178464196	10.7349977378357	1.16398634475384	7.83531444083412	2.7022580512483	2.93670053058035	5.37983794677744	1.98659153539259	2.03183482087772	16.4808949944474	FR_c7
240	23_Jun_10	10	FR	44	exp2	c9	male	14.7925552539744	23.3229934082978	5.71442419542458	3.20860798759209	1.44920511826289	14.2060876308647	1.04691740984878	5.74835207444746	0.00484683986041101	3.08743699108181	6.32027917797596	1.37165568049632	1.25533152384645	18.384063590539	FR_c9
241	23_Jun_11	11	FR	44	exp2	c10	male	20.8863136434358	25.5754064059231	7.03363914373089	4.82858522452921	2.87032566124792	5.28461827351253	1.92606899511776	1.47540104082837	6.31471645474543	0	5.5045871559633	3.25661247921026	0.139492462041955	14.9042330597135	FR_c10
242	23_Jun_12	12	FR	44	exp2	c10	male	22.6496546431312	31.7536454336147	4.80621642363776	4.4800460475825	2.2831926323868	0.0191864927091328	1.1128165771297	2.1105141980046	5.93821949347659	2.75326170376055	3.94282425172678	1.01688411358404	0.10552570990023	17.0184190330008	FR_c10
243	23_Jun_13	13	FR	44	exp2	c10	male	24.1100846307901	27.1722979520641	7.28729246075328	5.25873764455068	2.37741456166419	0.226112797984366	1.70553653336779	3.06221332127398	4.8840364364623	0	5.48485044253505	3.95374378189805	0.0710640222236579	14.4001550487758	FR_c10
244	23_Jun_14	14	FR	44	exp2	c11	male	15.0526962521858	19.5047024906659	10.9126140176757	3.41698567985255	1.25242213715204	11.8483860295855	1.46509759440427	6.08724419868614	5.60990595018668	0.00945224254454369	3.42171180112482	2.97273028025899	0.902689163003923	17.5433621626731	FR_c11
245	23_May_01	1	FF	13	exp2	c5	male	11.4112047709158	22.4210103790355	6.05539308446585	2.24210103790355	1.52531681862492	6.82952004128677	0.573427375422903	9.31246057686794	4.41539079075635	1.82923332759906	8.48099088250473	1.6400022937095	2.32811514421698	20.9358334766902	FF_c5
246	23_May_02	2	FF	13	exp2	c5	male	12.0263744427935	22.2232540861813	6.40787518573551	2.59101040118871	1.43016344725111	9.49108469539376	0.334323922734027	8.95245170876672	4.86627043090639	1.33729569093611	4.58766716196137	2.57243684992571	1.62518573551263	21.5546062407132	FF_c5
247	23_May_03	3	FF	13	exp2	c5	male	12.0146123663916	22.967122175619	6.68380462724936	2.13097009876877	1.04857258828305	0.263834393180896	0.351779190907861	10.0933567852794	5.18874306589095	1.41388174807198	4.29576511974022	1.57624137464484	2.88864835610878	29.0826681098633	FF_c5
248	23_May_04	4	FF	13	exp2	c6	male	11.8682671591259	23.10864881502	6.27885503231764	2.74546014158203	1.00954139735303	8.53801169590643	0.196983687288396	6.13111726685134	10.2431517389966	1.61895967990151	3.21945213911973	1.48353339489074	1.60664819944598	21.9513696522007	FF_c6
249	23_May_05	5	FF	13	exp2	c6	male	11.6324276562845	19.2445328031809	4.52838524409101	2.46962668433841	1.40932184669759	8.80053015241882	1.17517119505191	6.67108460349017	8.43825933289154	2.01016125469406	8.02297327148222	1.38281422575657	1.89087696045947	22.3238347691628	FF_c6
250	23_May_06	6	FF	13	exp2	c6	male	10.3388487070247	20.0237788566333	6.0091152283761	2.47696423263648	1.26820568710988	8.74368374120678	0.391360348756564	8.20370553849203	7.04448627761815	1.23352818785297	5.92489844446646	1.4465471118597	2.06578817001883	24.8290894679481	FF_c6
251	23_May_07	7	FF	13	exp2	c6	male	10.5215556225505	23.3418751884233	5.0497437443473	2.59270425082906	1.14561350618028	8.61471208923726	0.565269822128429	6.82092252034971	7.74796502864034	0	7.89116671691287	1.45462767561049	1.55260777811275	22.7012360566777	FF_c6
252	23_May_08	8	FR	13	exp2	c7	male	13.1851387083763	19.5670685250751	8.75274503652579	2.13776722090261	0.878411688253484	13.1806570160893	0.259938152646439	6.5656792004661	6.19369874064447	0	2.62178998789943	1.50136691614754	1.19213014834401	23.9636086586295	FR_c7
253	23_May_09	9	FR	13	exp2	c8	male	14.5583217490206	18.438013395678	8.03108808290155	2.48957411853911	1.02363199797801	10.0088462024517	0.467584986730696	3.27941362315178	7.84152660179452	1.41539239226589	4.17035258435486	2.49589283457601	1.19423733097435	24.586124099583	FR_c8
254	23_May_10	10	FR	13	exp2	c9	male	10.6658704090773	20.0119438638399	6.04359510301583	2.41266049567035	1.0988354732756	9.07733651836369	0.203045685279188	9.45356822932219	3.63690653926545	1.42131979695431	4.14452075246342	1.57061809495372	2.21558674231114	28.0441922962078	FR_c9
255	23_May_11	11	FR	13	exp2	c10	male	10.5655172413793	24.0758620689655	6.22758620689655	2.64827586206897	1.71724137931034	5.40689655172414	0.496551724137931	4.73793103448276	8.8	0	6.35862068965517	1.83448275862069	1.47586206896552	25.6551724137931	FR_c10
256	23_May_12	12	FR	13	exp2	c10	male	13.2837726214613	23.7290681084328	6.7282420965683	2.51558158744462	1.17894420665315	6.08996020124653	0.337913944582113	5.15881955395359	6.29270856799579	2.22272283547345	5.51926109484118	1.90733648719682	1.12637981527371	23.8942704813396	FR_c10
257	23_May_13	13	FR	13	exp2	c10	male	13.6777583187391	24.7168709865733	6.60828955049621	3.16987740805604	1.64623467600701	3.15820198482195	0.922358435493287	6.74255691768827	8.84413309982487	0	6.12959719789842	3.64856976065382	1.24927028604787	19.4862813776999	FR_c10
258	23_May_14	14	FR	13	exp2	c11	male	17.4428848299759	19.0814588594585	9.70811064779468	4.01714923357021	0.892699829682269	0.211428907030011	0.411111763669466	7.90509191284431	4.57508662712163	4.59857872790274	7.83461561050097	2.30809890174429	2.86603629529571	18.1476478534093	FR_c11
259	23NOV_01_pl2	1	FF	45	exp1	c1	male	7.24167482859941	3.45861900097943	7.43756121449559	24.7888099902057	2.00171400587659	0.0244857982370225	3.89324191968658	1.35590107737512	0.550930460333007	2.11496082272282	5.4572722820764	5.14813907933399	4.94307051909892	31.5836190009794	FF_c1
260	23NOV_02_pl2	2	FF	45	exp1	c1	male	5.70072015805239	2.93798993053343	9.90695303039959	14.5210630297623	1.30648142247148	0.0477981008221273	2.86469950927283	3.03039959212287	1.98521445414569	0.803008093811739	3.51475368045376	2.20508571792747	13.9315531196227	37.2442801606016	FF_c1
261	23NOV_03_pl2	3	FF	45	exp1	c2	female	6.01307189542484	1.91950464396285	13.7163169361312	21.8919848641211	0.0710927645912166	0.0802660245384704	3.57069143446852	1.08244467377594	0	0	6.11397775484463	5.02465313610824	2.76573787409701	37.750257997936	FF_c2
262	23NOV_04_pl2	4	FF	45	exp1	c2	female	3.14716544948248	2.63227026743025	18.8146902747859	21.1790048862502	1.2320706141964	0.123469763043136	1.67078232543477	0.929963747175958	0	0	5.69011716492408	5.72689539221352	3.41512110544843	35.4384490096149	FF_c2
263	23NOV_05_pl2	5	FR	45	exp1	c3	male	13.3264489479799	16.9304246805215	8.18897637795276	2.79850264618562	1.93623338066348	14.0699625661546	0.740931973667226	11.0158771137214	2.13243836323738	2.8578804698593	4.44042855298825	0.521492190525365	1.56705821608365	19.4733445204595	FR_c3
264	23NOV_06_pl2	6	FR	45	exp1	c3	male	11.7342559113493	18.0943214629451	7.97284291028276	2.83536664672372	1.82087766303358	13.1727492651458	0.195094035325027	12.309133002107	2.69229768748537	2.37234346955232	2.471191114117	0.504643238040736	2.32812215487865	21.4967614390136	FR_c3
265	23NOV_07_pl2	7	FR	45	exp1	c4	female	10.6587087455373	13.9454391845856	3.86449731556428	2.14482326329273	1.65699179680048	13.4576077180934	0.29705938462377	10.7704466792031	1.09557681301611	0	9.72937617529229	0.583217507426485	2.30834219060856	29.4879132259559	FR_c4
266	23NOV_08_pl2	8	FR	45	exp1	c4	female	11.920045045045	15.6475225225225	8.57545045045045	2.91948198198198	1.57657657657658	18.338963963964	0.106981981981982	10.2336711711712	1.71171171171171	0	4.02871621621622	0.988175675675676	2.37612612612613	21.5765765765766	FR_c4
267	24_Jun_01	1	FF	45	exp2	c5	male	7.81187266991683	1.41955835962145	7.86636076856897	16.1829652996845	1.62890737023229	0.0229423573272154	4.72612560940637	2.75308287926584	0.754229997132205	1.42529394895326	4.72612560940637	5.13335245196444	2.96243188987668	42.5867507886435	FF_c5
268	24_Jun_02	2	FF	45	exp2	c5	male	3.886925795053	3.17653121319199	17.6163133097762	22.9461130742049	2.07229093050648	0	2.38515901060071	0.0552120141342756	0.312868080094229	0.150912838633687	3.17285041224971	7.037691401649	0.353356890459364	36.8264134275618	FF_c5
269	24_Jun_03	3	FF	45	exp2	c5	male	4.03218569591098	2.01908408363495	7.7173880530047	20.7442194370494	1.68705692321498	0	5.48293500044869	1.1067572013999	0.149561783972959	2.71604199694894	5.75812868295893	5.01929347013251	5.02826717717089	38.5390804941521	FF_c5
270	24_Jun_04	4	FF	45	exp2	c6	male	7.6325700763257	1.38319501383195	5.34279905342799	18.2015131820151	2.54307902543079	0	6.79598706795987	2.44642202446422	0.57660900576609	0	6.11605506116055	4.55287804552878	2.93637302936373	41.4725194147252	FF_c6
271	24_Jun_05	5	FF	45	exp2	c6	male	6.97488901220866	2.66023862375139	9.27441731409545	20.1963096559378	2.66717536071032	0	4.93201997780244	0.745699223085461	0.596559378468368	1.12721975582686	6.0488346281909	4.93895671476138	1.70990566037736	38.1277746947836	FF_c6
272	24_Jun_06	6	FF	45	exp2	c6	male	6.2690580019017	3.03288632414178	9.97409751139382	21.8662906980557	1.81317420243287	0.0295091642348929	4.21325289353749	1.23282730581331	0.563952916489065	0.613134856880553	5.60018361257746	5.0296731040362	2.511557755992	37.2504016525132	FF_c6
273	24_Jun_07	7	FF	45	exp2	c6	male	7.83364009170461	2.098873066615	5.05021150182441	14.885853595531	3.3743420840195	0	7.33313959120411	3.5390228938616	0.655494203881301	0.0032290354871	6.26755788046111	3.3840291904808	4.84355323065	40.7310536342794	FF_c6
274	24_Jun_08	8	FR	45	exp2	c7	male	13.2921106871903	19.1290619655309	8.11296759198351	2.57422268999693	0.732359777222295	14.7436740779722	1.36385563303074	7.99894750690699	2.95575143621453	3.08731307284129	5.27562162873306	1.49980265754506	1.69275972459764	17.5415515502346	FR_c7
275	24_Jun_09	9	FR	45	exp2	c8	male	16.2172244723939	19.5374120656576	6.15007461095715	4.10360264335962	1.84395651247069	8.18588787039011	0.996589213387338	5.27073118738009	5.16414410573439	2.89916862076316	4.75911319548071	2.39820933702835	1.57215945427414	20.9017267107227	FR_c8
276	24_Jun_10	10	FR	45	exp2	c9	male	17.5021917589862	26.0699768869052	8.61560532398183	4.73419941021758	2.1120586594405	0.382561568502431	1.16362477086156	6.76655774288675	0	3.87343588108711	4.64652905076911	2.27942934566032	0.916553757870407	20.9293058101538	FR_c9
277	24_Jun_11	11	FR	45	exp2	c10	male	16.7661896427468	24.3796973128796	7.07814269535674	4.37043138062391	2.26500566251416	0.30371666838258	1.4259240193555	6.0280037063729	5.20951302378256	0	6.08462884793576	2.42973334706064	1.00380932770514	22.6397611448574	FR_c10
278	24_Jun_12	12	FR	45	exp2	c10	male	12.5999705608164	20.5976154261322	9.64133261370885	3.47873018988273	1.68784652372308	11.5843187282273	1.24135223983122	6.87404935969776	2.89485304940876	0.0147195917766547	5.17638977479025	1.73200529905304	1.236445709239	21.2403709337128	FR_c10
279	24_Jun_13	13	FR	45	exp2	c10	male	16.3655971960097	25.5459692639525	4.93394445942303	3.31625775141548	1.84011863035859	9.53087085467781	0.950390940954435	4.38123483418711	5.64842275545969	2.89161499056349	4.65758964680507	1.570504179024	0.350498786734969	18.0169857104341	FR_c10
280	24_Jun_14	14	FR	45	exp2	c11	male	11.5832472532632	20.2366419382102	9.3905531035778	3.58719128556672	1.24424828622406	14.3158982064044	1.55883181519391	5.45121607662691	3.82665038970795	0	3.69048736970608	2.25842802141046	1.33345854070805	21.5231477134003	FR_c11
